je_id,posting_date,entity_code,account_code,account_name,debit_sek,credit_sek,memo,source_ref
JE-010213,2025-03-01,VG-EE1,6550,Consulting & services,22246.0,0,AP KlarMedia AB,INV-005107
JE-010214,2025-03-01,VG-EE1,1930,Bank,0,22246.0,Payment KlarMedia AB,BNK-005179
JE-010215,2025-04-01,VG-EE1,6550,Consulting & services,24306.0,0,AP KlarMedia AB,INV-005108
JE-010216,2025-04-01,VG-EE1,1930,Bank,0,24306.0,Payment KlarMedia AB,BNK-005180
JE-010217,2025-05-01,VG-EE1,6550,Consulting & services,25464.0,0,AP KlarMedia AB,INV-005109
JE-010218,2025-05-01,VG-EE1,1930,Bank,0,25464.0,Payment KlarMedia AB,BNK-005181
JE-010219,2025-06-01,VG-EE1,6550,Consulting & services,26471.0,0,AP KlarMedia AB,INV-005110
JE-010220,2025-06-01,VG-EE1,1930,Bank,0,26471.0,Payment KlarMedia AB,BNK-005182
JE-010221,2025-07-01,VG-EE1,6550,Consulting & services,27761.0,0,AP KlarMedia AB,INV-005111
JE-010222,2025-07-01,VG-EE1,1930,Bank,0,27761.0,Payment KlarMedia AB,BNK-005183
JE-010223,2025-08-01,VG-EE1,6550,Consulting & services,23017.0,0,AP KlarMedia AB,INV-005112
JE-010224,2025-08-01,VG-EE1,1930,Bank,0,23017.0,Payment KlarMedia AB,BNK-005184
JE-010225,2025-09-01,VG-EE1,6550,Consulting & services,27070.0,0,AP KlarMedia AB,INV-005113
JE-010226,2025-09-01,VG-EE1,1930,Bank,0,27070.0,Payment KlarMedia AB,BNK-005185
JE-010227,2025-10-01,VG-EE1,6550,Consulting & services,26539.0,0,AP KlarMedia AB,INV-005114
JE-010228,2025-10-01,VG-EE1,1930,Bank,0,26539.0,Payment KlarMedia AB,BNK-005186
JE-010229,2025-11-01,VG-EE1,6550,Consulting & services,22287.0,0,AP KlarMedia AB,INV-005115
JE-010230,2025-11-01,VG-EE1,1930,Bank,0,22287.0,Payment KlarMedia AB,BNK-005187
JE-010231,2025-12-01,VG-EE1,6550,Consulting & services,22726.0,0,AP KlarMedia AB,INV-005116
JE-010232,2025-12-01,VG-EE1,1930,Bank,0,22726.0,Payment KlarMedia AB,BNK-005188
JE-010233,2022-01-01,VG-SE10,6550,Consulting & services,72066.5,0,AP RenEntreprenad AB,INV-005117
JE-010234,2022-01-01,VG-SE10,1930,Bank,0,72066.5,Payment RenEntreprenad AB,BNK-005189
JE-010235,2022-04-01,VG-SE10,6550,Consulting & services,67776.5,0,AP RenEntreprenad AB,INV-005118
JE-010236,2022-04-01,VG-SE10,1930,Bank,0,67776.5,Payment RenEntreprenad AB,BNK-005190
JE-010237,2022-07-01,VG-SE10,6550,Consulting & services,67706.5,0,AP RenEntreprenad AB,INV-005119
JE-010238,2022-07-01,VG-SE10,1930,Bank,0,67706.5,Payment RenEntreprenad AB,BNK-005191
JE-010239,2022-10-01,VG-SE10,6550,Consulting & services,71576.5,0,AP RenEntreprenad AB,INV-005120
JE-010240,2022-10-01,VG-SE10,1930,Bank,0,71576.5,Payment RenEntreprenad AB,BNK-005192
JE-010241,2023-01-01,VG-SE10,6550,Consulting & services,66653.5,0,AP RenEntreprenad AB,INV-005121
JE-010242,2023-01-01,VG-SE10,1930,Bank,0,66653.5,Payment RenEntreprenad AB,BNK-005193
JE-010243,2023-04-01,VG-SE10,6550,Consulting & services,71217.5,0,AP RenEntreprenad AB,INV-005122
JE-010244,2023-04-01,VG-SE10,1930,Bank,0,71217.5,Payment RenEntreprenad AB,BNK-005194
JE-010245,2023-07-01,VG-SE10,6550,Consulting & services,71485.5,0,AP RenEntreprenad AB,INV-005123
JE-010246,2023-07-01,VG-SE10,1930,Bank,0,71485.5,Payment RenEntreprenad AB,BNK-005195
JE-010247,2023-10-01,VG-SE10,6550,Consulting & services,66087.5,0,AP RenEntreprenad AB,INV-005124
JE-010248,2023-10-01,VG-SE10,1930,Bank,0,66087.5,Payment RenEntreprenad AB,BNK-005196
JE-010249,2024-01-01,VG-SE10,6550,Consulting & services,67134.5,0,AP RenEntreprenad AB,INV-005125
JE-010250,2024-01-01,VG-SE10,1930,Bank,0,67134.5,Payment RenEntreprenad AB,BNK-005197
JE-010251,2024-04-01,VG-SE10,6550,Consulting & services,68232.5,0,AP RenEntreprenad AB,INV-005126
JE-010252,2024-04-01,VG-SE10,1930,Bank,0,68232.5,Payment RenEntreprenad AB,BNK-005198
JE-010253,2024-07-01,VG-SE10,6550,Consulting & services,69053.5,0,AP RenEntreprenad AB,INV-005127
JE-010254,2024-07-01,VG-SE10,1930,Bank,0,69053.5,Payment RenEntreprenad AB,BNK-005199
JE-010255,2024-10-01,VG-SE10,6550,Consulting & services,70961.5,0,AP RenEntreprenad AB,INV-005128
JE-010256,2024-10-01,VG-SE10,1930,Bank,0,70961.5,Payment RenEntreprenad AB,BNK-005200
JE-010257,2025-01-01,VG-SE10,6550,Consulting & services,70283.5,0,AP RenEntreprenad AB,INV-005129
JE-010258,2025-01-01,VG-SE10,1930,Bank,0,70283.5,Payment RenEntreprenad AB,BNK-005201
JE-010259,2025-04-01,VG-SE10,6550,Consulting & services,66318.5,0,AP RenEntreprenad AB,INV-005130
JE-010260,2025-04-01,VG-SE10,1930,Bank,0,66318.5,Payment RenEntreprenad AB,BNK-005202
JE-010261,2025-07-01,VG-SE10,6550,Consulting & services,68608.5,0,AP RenEntreprenad AB,INV-005131
JE-010262,2025-07-01,VG-SE10,1930,Bank,0,68608.5,Payment RenEntreprenad AB,BNK-005203
JE-010263,2025-10-01,VG-SE10,6550,Consulting & services,65975.5,0,AP RenEntreprenad AB,INV-005132
JE-010264,2025-10-01,VG-SE10,1930,Bank,0,65975.5,Payment RenEntreprenad AB,BNK-005204
JE-010265,2022-01-01,VG-SE4,6550,Consulting & services,56091.0,0,AP Sven Systems AB,INV-005133
JE-010266,2022-01-01,VG-SE4,1930,Bank,0,56091.0,Payment Sven Systems AB,BNK-005205
JE-010267,2022-04-01,VG-SE4,6550,Consulting & services,62680.0,0,AP Sven Systems AB,INV-005134
JE-010268,2022-04-01,VG-SE4,1930,Bank,0,62680.0,Payment Sven Systems AB,BNK-005206
JE-010269,2022-07-01,VG-SE4,6550,Consulting & services,61002.0,0,AP Sven Systems AB,INV-005135
JE-010270,2022-07-01,VG-SE4,1930,Bank,0,61002.0,Payment Sven Systems AB,BNK-005207
JE-010271,2022-10-01,VG-SE4,6550,Consulting & services,63433.0,0,AP Sven Systems AB,INV-005136
JE-010272,2022-10-01,VG-SE4,1930,Bank,0,63433.0,Payment Sven Systems AB,BNK-005208
JE-010273,2023-01-01,VG-SE4,6550,Consulting & services,59844.0,0,AP Sven Systems AB,INV-005137
JE-010274,2023-01-01,VG-SE4,1930,Bank,0,59844.0,Payment Sven Systems AB,BNK-005209
JE-010275,2023-04-01,VG-SE4,6550,Consulting & services,61998.0,0,AP Sven Systems AB,INV-005138
JE-010276,2023-04-01,VG-SE4,1930,Bank,0,61998.0,Payment Sven Systems AB,BNK-005210
JE-010277,2023-07-01,VG-SE4,6550,Consulting & services,60301.0,0,AP Sven Systems AB,INV-005139
JE-010278,2023-07-01,VG-SE4,1930,Bank,0,60301.0,Payment Sven Systems AB,BNK-005211
JE-010279,2023-10-01,VG-SE4,6550,Consulting & services,61242.0,0,AP Sven Systems AB,INV-005140
JE-010280,2023-10-01,VG-SE4,1930,Bank,0,61242.0,Payment Sven Systems AB,BNK-005212
JE-010281,2024-01-01,VG-SE4,6550,Consulting & services,58377.0,0,AP Sven Systems AB,INV-005141
JE-010282,2024-01-01,VG-SE4,1930,Bank,0,58377.0,Payment Sven Systems AB,BNK-005213
JE-010283,2024-04-01,VG-SE4,6550,Consulting & services,63121.0,0,AP Sven Systems AB,INV-005142
JE-010284,2024-04-01,VG-SE4,1930,Bank,0,63121.0,Payment Sven Systems AB,BNK-005214
JE-010285,2024-07-01,VG-SE4,6550,Consulting & services,62571.0,0,AP Sven Systems AB,INV-005143
JE-010286,2024-07-01,VG-SE4,1930,Bank,0,62571.0,Payment Sven Systems AB,BNK-005215
JE-010287,2024-10-01,VG-SE4,6550,Consulting & services,62861.0,0,AP Sven Systems AB,INV-005144
JE-010288,2024-10-01,VG-SE4,1930,Bank,0,62861.0,Payment Sven Systems AB,BNK-005216
JE-010289,2025-01-01,VG-SE4,6550,Consulting & services,56738.0,0,AP Sven Systems AB,INV-005145
JE-010290,2025-01-01,VG-SE4,1930,Bank,0,56738.0,Payment Sven Systems AB,BNK-005217
JE-010291,2025-04-01,VG-SE4,6550,Consulting & services,59471.0,0,AP Sven Systems AB,INV-005146
JE-010292,2025-04-01,VG-SE4,1930,Bank,0,59471.0,Payment Sven Systems AB,BNK-005218
JE-010293,2025-07-01,VG-SE4,6550,Consulting & services,61189.0,0,AP Sven Systems AB,INV-005147
JE-010294,2025-07-01,VG-SE4,1930,Bank,0,61189.0,Payment Sven Systems AB,BNK-005219
JE-010295,2025-10-01,VG-SE4,6550,Consulting & services,57516.0,0,AP Sven Systems AB,INV-005148
JE-010296,2025-10-01,VG-SE4,1930,Bank,0,57516.0,Payment Sven Systems AB,BNK-005220
JE-010297,2022-01-01,VG-SE10,6550,Consulting & services,52672.0,0,AP SundKonsult AB,INV-005149
JE-010298,2022-01-01,VG-SE10,1930,Bank,0,52672.0,Payment SundKonsult AB,BNK-005221
JE-010299,2022-04-01,VG-SE10,6550,Consulting & services,57036.0,0,AP SundKonsult AB,INV-005150
JE-010300,2022-04-01,VG-SE10,1930,Bank,0,57036.0,Payment SundKonsult AB,BNK-005222
JE-010301,2022-07-01,VG-SE10,6550,Consulting & services,59631.0,0,AP SundKonsult AB,INV-005151
JE-010302,2022-07-01,VG-SE10,1930,Bank,0,59631.0,Payment SundKonsult AB,BNK-005223
JE-010303,2022-10-01,VG-SE10,6550,Consulting & services,58831.0,0,AP SundKonsult AB,INV-005152
JE-010304,2022-10-01,VG-SE10,1930,Bank,0,58831.0,Payment SundKonsult AB,BNK-005224
JE-010305,2023-01-01,VG-SE10,6550,Consulting & services,52467.0,0,AP SundKonsult AB,INV-005153
JE-010306,2023-01-01,VG-SE10,1930,Bank,0,52467.0,Payment SundKonsult AB,BNK-005225
JE-010307,2023-04-01,VG-SE10,6550,Consulting & services,57533.0,0,AP SundKonsult AB,INV-005154
JE-010308,2023-04-01,VG-SE10,1930,Bank,0,57533.0,Payment SundKonsult AB,BNK-005226
JE-010309,2023-07-01,VG-SE10,6550,Consulting & services,57543.0,0,AP SundKonsult AB,INV-005155
JE-010310,2023-07-01,VG-SE10,1930,Bank,0,57543.0,Payment SundKonsult AB,BNK-005227
JE-010311,2023-10-01,VG-SE10,6550,Consulting & services,57272.0,0,AP SundKonsult AB,INV-005156
JE-010312,2023-10-01,VG-SE10,1930,Bank,0,57272.0,Payment SundKonsult AB,BNK-005228
JE-010313,2024-01-01,VG-SE10,6550,Consulting & services,59250.0,0,AP SundKonsult AB,INV-005157
JE-010314,2024-01-01,VG-SE10,1930,Bank,0,59250.0,Payment SundKonsult AB,BNK-005229
JE-010315,2024-04-01,VG-SE10,6550,Consulting & services,55517.0,0,AP SundKonsult AB,INV-005158
JE-010316,2024-04-01,VG-SE10,1930,Bank,0,55517.0,Payment SundKonsult AB,BNK-005230
JE-010317,2024-07-01,VG-SE10,6550,Consulting & services,58336.0,0,AP SundKonsult AB,INV-005159
JE-010318,2024-07-01,VG-SE10,1930,Bank,0,58336.0,Payment SundKonsult AB,BNK-005231
JE-010319,2024-10-01,VG-SE10,6550,Consulting & services,54255.0,0,AP SundKonsult AB,INV-005160
JE-010320,2024-10-01,VG-SE10,1930,Bank,0,54255.0,Payment SundKonsult AB,BNK-005232
JE-010321,2025-01-01,VG-SE10,6550,Consulting & services,54997.0,0,AP SundKonsult AB,INV-005161
JE-010322,2025-01-01,VG-SE10,1930,Bank,0,54997.0,Payment SundKonsult AB,BNK-005233
JE-010323,2025-04-01,VG-SE10,6550,Consulting & services,54210.0,0,AP SundKonsult AB,INV-005162
JE-010324,2025-04-01,VG-SE10,1930,Bank,0,54210.0,Payment SundKonsult AB,BNK-005234
JE-010325,2025-07-01,VG-SE10,6550,Consulting & services,57473.0,0,AP SundKonsult AB,INV-005163
JE-010326,2025-07-01,VG-SE10,1930,Bank,0,57473.0,Payment SundKonsult AB,BNK-005235
JE-010327,2025-10-01,VG-SE10,6550,Consulting & services,57914.0,0,AP SundKonsult AB,INV-005164
JE-010328,2025-10-01,VG-SE10,1930,Bank,0,57914.0,Payment SundKonsult AB,BNK-005236
JE-010329,2022-01-01,VG-SE3,6550,Consulting & services,18835.0,0,AP KronKapital AB,INV-005165
JE-010330,2022-01-01,VG-SE3,1930,Bank,0,18835.0,Payment KronKapital AB,BNK-005237
JE-010331,2022-02-01,VG-SE3,6550,Consulting & services,16065.0,0,AP KronKapital AB,INV-005166
JE-010332,2022-02-01,VG-SE3,1930,Bank,0,16065.0,Payment KronKapital AB,BNK-005238
JE-010333,2022-03-01,VG-SE3,6550,Consulting & services,18421.0,0,AP KronKapital AB,INV-005167
JE-010334,2022-03-01,VG-SE3,1930,Bank,0,18421.0,Payment KronKapital AB,BNK-005239
JE-010335,2022-04-01,VG-SE3,6550,Consulting & services,13002.0,0,AP KronKapital AB,INV-005168
JE-010336,2022-04-01,VG-SE3,1930,Bank,0,13002.0,Payment KronKapital AB,BNK-005240
JE-010337,2022-05-01,VG-SE3,6550,Consulting & services,14393.0,0,AP KronKapital AB,INV-005169
JE-010338,2022-05-01,VG-SE3,1930,Bank,0,14393.0,Payment KronKapital AB,BNK-005241
JE-010339,2022-06-01,VG-SE3,6550,Consulting & services,11203.0,0,AP KronKapital AB,INV-005170
JE-010340,2022-06-01,VG-SE3,1930,Bank,0,11203.0,Payment KronKapital AB,BNK-005242
JE-010341,2022-07-01,VG-SE3,6550,Consulting & services,17523.0,0,AP KronKapital AB,INV-005171
JE-010342,2022-07-01,VG-SE3,1930,Bank,0,17523.0,Payment KronKapital AB,BNK-005243
JE-010343,2022-08-01,VG-SE3,6550,Consulting & services,14815.0,0,AP KronKapital AB,INV-005172
JE-010344,2022-08-01,VG-SE3,1930,Bank,0,14815.0,Payment KronKapital AB,BNK-005244
JE-010345,2022-09-01,VG-SE3,6550,Consulting & services,14742.0,0,AP KronKapital AB,INV-005173
JE-010346,2022-09-01,VG-SE3,1930,Bank,0,14742.0,Payment KronKapital AB,BNK-005245
JE-010347,2022-10-01,VG-SE3,6550,Consulting & services,15638.0,0,AP KronKapital AB,INV-005174
JE-010348,2022-10-01,VG-SE3,1930,Bank,0,15638.0,Payment KronKapital AB,BNK-005246
JE-010349,2022-11-01,VG-SE3,6550,Consulting & services,13258.0,0,AP KronKapital AB,INV-005175
JE-010350,2022-11-01,VG-SE3,1930,Bank,0,13258.0,Payment KronKapital AB,BNK-005247
JE-010351,2022-12-01,VG-SE3,6550,Consulting & services,18627.0,0,AP KronKapital AB,INV-005176
JE-010352,2022-12-01,VG-SE3,1930,Bank,0,18627.0,Payment KronKapital AB,BNK-005248
JE-010353,2023-01-01,VG-SE3,6550,Consulting & services,15473.0,0,AP KronKapital AB,INV-005177
JE-010354,2023-01-01,VG-SE3,1930,Bank,0,15473.0,Payment KronKapital AB,BNK-005249
JE-010355,2023-02-01,VG-SE3,6550,Consulting & services,13888.0,0,AP KronKapital AB,INV-005178
JE-010356,2023-02-01,VG-SE3,1930,Bank,0,13888.0,Payment KronKapital AB,BNK-005250
JE-010357,2023-03-01,VG-SE3,6550,Consulting & services,17442.0,0,AP KronKapital AB,INV-005179
JE-010358,2023-03-01,VG-SE3,1930,Bank,0,17442.0,Payment KronKapital AB,BNK-005251
JE-010359,2023-04-01,VG-SE3,6550,Consulting & services,11504.0,0,AP KronKapital AB,INV-005180
JE-010360,2023-04-01,VG-SE3,1930,Bank,0,11504.0,Payment KronKapital AB,BNK-005252
JE-010361,2023-05-01,VG-SE3,6550,Consulting & services,13223.0,0,AP KronKapital AB,INV-005181
JE-010362,2023-05-01,VG-SE3,1930,Bank,0,13223.0,Payment KronKapital AB,BNK-005253
JE-010363,2023-06-01,VG-SE3,6550,Consulting & services,14130.0,0,AP KronKapital AB,INV-005182
JE-010364,2023-06-01,VG-SE3,1930,Bank,0,14130.0,Payment KronKapital AB,BNK-005254
JE-010365,2023-07-01,VG-SE3,6550,Consulting & services,13480.0,0,AP KronKapital AB,INV-005183
JE-010366,2023-07-01,VG-SE3,1930,Bank,0,13480.0,Payment KronKapital AB,BNK-005255
JE-010367,2023-08-01,VG-SE3,6550,Consulting & services,11715.0,0,AP KronKapital AB,INV-005184
JE-010368,2023-08-01,VG-SE3,1930,Bank,0,11715.0,Payment KronKapital AB,BNK-005256
JE-010369,2023-09-01,VG-SE3,6550,Consulting & services,13938.0,0,AP KronKapital AB,INV-005185
JE-010370,2023-09-01,VG-SE3,1930,Bank,0,13938.0,Payment KronKapital AB,BNK-005257
JE-010371,2023-10-01,VG-SE3,6550,Consulting & services,18005.0,0,AP KronKapital AB,INV-005186
JE-010372,2023-10-01,VG-SE3,1930,Bank,0,18005.0,Payment KronKapital AB,BNK-005258
JE-010373,2023-11-01,VG-SE3,6550,Consulting & services,18571.0,0,AP KronKapital AB,INV-005187
JE-010374,2023-11-01,VG-SE3,1930,Bank,0,18571.0,Payment KronKapital AB,BNK-005259
JE-010375,2023-12-01,VG-SE3,6550,Consulting & services,12259.0,0,AP KronKapital AB,INV-005188
JE-010376,2023-12-01,VG-SE3,1930,Bank,0,12259.0,Payment KronKapital AB,BNK-005260
JE-010377,2024-01-01,VG-SE3,6550,Consulting & services,18120.0,0,AP KronKapital AB,INV-005189
JE-010378,2024-01-01,VG-SE3,1930,Bank,0,18120.0,Payment KronKapital AB,BNK-005261
JE-010379,2024-02-01,VG-SE3,6550,Consulting & services,13788.0,0,AP KronKapital AB,INV-005190
JE-010380,2024-02-01,VG-SE3,1930,Bank,0,13788.0,Payment KronKapital AB,BNK-005262
JE-010381,2024-03-01,VG-SE3,6550,Consulting & services,17703.0,0,AP KronKapital AB,INV-005191
JE-010382,2024-03-01,VG-SE3,1930,Bank,0,17703.0,Payment KronKapital AB,BNK-005263
JE-010383,2024-04-01,VG-SE3,6550,Consulting & services,11369.0,0,AP KronKapital AB,INV-005192
JE-010384,2024-04-01,VG-SE3,1930,Bank,0,11369.0,Payment KronKapital AB,BNK-005264
JE-010385,2024-05-01,VG-SE3,6550,Consulting & services,17837.0,0,AP KronKapital AB,INV-005193
JE-010386,2024-05-01,VG-SE3,1930,Bank,0,17837.0,Payment KronKapital AB,BNK-005265
JE-010387,2024-06-01,VG-SE3,6550,Consulting & services,15459.0,0,AP KronKapital AB,INV-005194
JE-010388,2024-06-01,VG-SE3,1930,Bank,0,15459.0,Payment KronKapital AB,BNK-005266
JE-010389,2024-07-01,VG-SE3,6550,Consulting & services,18434.0,0,AP KronKapital AB,INV-005195
JE-010390,2024-07-01,VG-SE3,1930,Bank,0,18434.0,Payment KronKapital AB,BNK-005267
JE-010391,2024-08-01,VG-SE3,6550,Consulting & services,13291.0,0,AP KronKapital AB,INV-005196
JE-010392,2024-08-01,VG-SE3,1930,Bank,0,13291.0,Payment KronKapital AB,BNK-005268
JE-010393,2024-09-01,VG-SE3,6550,Consulting & services,18130.0,0,AP KronKapital AB,INV-005197
JE-010394,2024-09-01,VG-SE3,1930,Bank,0,18130.0,Payment KronKapital AB,BNK-005269
JE-010395,2024-10-01,VG-SE3,6550,Consulting & services,16494.0,0,AP KronKapital AB,INV-005198
JE-010396,2024-10-01,VG-SE3,1930,Bank,0,16494.0,Payment KronKapital AB,BNK-005270
JE-010397,2024-11-01,VG-SE3,6550,Consulting & services,18965.0,0,AP KronKapital AB,INV-005199
JE-010398,2024-11-01,VG-SE3,1930,Bank,0,18965.0,Payment KronKapital AB,BNK-005271
JE-010399,2024-12-01,VG-SE3,6550,Consulting & services,17852.0,0,AP KronKapital AB,INV-005200
JE-010400,2024-12-01,VG-SE3,1930,Bank,0,17852.0,Payment KronKapital AB,BNK-005272
JE-010401,2025-01-01,VG-SE3,6550,Consulting & services,16333.0,0,AP KronKapital AB,INV-005201
JE-010402,2025-01-01,VG-SE3,1930,Bank,0,16333.0,Payment KronKapital AB,BNK-005273
JE-010403,2025-02-01,VG-SE3,6550,Consulting & services,14011.0,0,AP KronKapital AB,INV-005202
JE-010404,2025-02-01,VG-SE3,1930,Bank,0,14011.0,Payment KronKapital AB,BNK-005274
JE-010405,2025-03-01,VG-SE3,6550,Consulting & services,16323.0,0,AP KronKapital AB,INV-005203
JE-010406,2025-03-01,VG-SE3,1930,Bank,0,16323.0,Payment KronKapital AB,BNK-005275
JE-010407,2025-04-01,VG-SE3,6550,Consulting & services,15409.0,0,AP KronKapital AB,INV-005204
JE-010408,2025-04-01,VG-SE3,1930,Bank,0,15409.0,Payment KronKapital AB,BNK-005276
JE-010409,2025-05-01,VG-SE3,6550,Consulting & services,13176.0,0,AP KronKapital AB,INV-005205
JE-010410,2025-05-01,VG-SE3,1930,Bank,0,13176.0,Payment KronKapital AB,BNK-005277
JE-010411,2025-06-01,VG-SE3,6550,Consulting & services,16903.0,0,AP KronKapital AB,INV-005206
JE-010412,2025-06-01,VG-SE3,1930,Bank,0,16903.0,Payment KronKapital AB,BNK-005278
JE-010413,2025-07-01,VG-SE3,6550,Consulting & services,11072.0,0,AP KronKapital AB,INV-005207
JE-010414,2025-07-01,VG-SE3,1930,Bank,0,11072.0,Payment KronKapital AB,BNK-005279
JE-010415,2025-08-01,VG-SE3,6550,Consulting & services,13604.0,0,AP KronKapital AB,INV-005208
JE-010416,2025-08-01,VG-SE3,1930,Bank,0,13604.0,Payment KronKapital AB,BNK-005280
JE-010417,2025-09-01,VG-SE3,6550,Consulting & services,18273.0,0,AP KronKapital AB,INV-005209
JE-010418,2025-09-01,VG-SE3,1930,Bank,0,18273.0,Payment KronKapital AB,BNK-005281
JE-010419,2025-10-01,VG-SE3,6550,Consulting & services,12945.0,0,AP KronKapital AB,INV-005210
JE-010420,2025-10-01,VG-SE3,1930,Bank,0,12945.0,Payment KronKapital AB,BNK-005282
JE-010421,2025-11-01,VG-SE3,6550,Consulting & services,16327.0,0,AP KronKapital AB,INV-005211
JE-010422,2025-11-01,VG-SE3,1930,Bank,0,16327.0,Payment KronKapital AB,BNK-005283
JE-010423,2025-12-01,VG-SE3,6550,Consulting & services,18989.0,0,AP KronKapital AB,INV-005212
JE-010424,2025-12-01,VG-SE3,1930,Bank,0,18989.0,Payment KronKapital AB,BNK-005284
JE-010425,2022-01-01,VG-SE10,6550,Consulting & services,43559.0,0,AP Sund Media AB,INV-005213
JE-010426,2022-01-01,VG-SE10,1930,Bank,0,43559.0,Payment Sund Media AB,BNK-005285
JE-010427,2022-04-01,VG-SE10,6550,Consulting & services,41943.0,0,AP Sund Media AB,INV-005214
JE-010428,2022-04-01,VG-SE10,1930,Bank,0,41943.0,Payment Sund Media AB,BNK-005286
JE-010429,2022-07-01,VG-SE10,6550,Consulting & services,42019.0,0,AP Sund Media AB,INV-005215
JE-010430,2022-07-01,VG-SE10,1930,Bank,0,42019.0,Payment Sund Media AB,BNK-005287
JE-010431,2022-10-01,VG-SE10,6550,Consulting & services,43017.0,0,AP Sund Media AB,INV-005216
JE-010432,2022-10-01,VG-SE10,1930,Bank,0,43017.0,Payment Sund Media AB,BNK-005288
JE-010433,2023-01-01,VG-SE10,6550,Consulting & services,42892.0,0,AP Sund Media AB,INV-005217
JE-010434,2023-01-01,VG-SE10,1930,Bank,0,42892.0,Payment Sund Media AB,BNK-005289
JE-010435,2023-04-01,VG-SE10,6550,Consulting & services,45363.0,0,AP Sund Media AB,INV-005218
JE-010436,2023-04-01,VG-SE10,1930,Bank,0,45363.0,Payment Sund Media AB,BNK-005290
JE-010437,2023-07-01,VG-SE10,6550,Consulting & services,44023.0,0,AP Sund Media AB,INV-005219
JE-010438,2023-07-01,VG-SE10,1930,Bank,0,44023.0,Payment Sund Media AB,BNK-005291
JE-010439,2023-10-01,VG-SE10,6550,Consulting & services,43158.0,0,AP Sund Media AB,INV-005220
JE-010440,2023-10-01,VG-SE10,1930,Bank,0,43158.0,Payment Sund Media AB,BNK-005292
JE-010441,2024-01-01,VG-SE10,6550,Consulting & services,44791.0,0,AP Sund Media AB,INV-005221
JE-010442,2024-01-01,VG-SE10,1930,Bank,0,44791.0,Payment Sund Media AB,BNK-005293
JE-010443,2024-04-01,VG-SE10,6550,Consulting & services,46707.0,0,AP Sund Media AB,INV-005222
JE-010444,2024-04-01,VG-SE10,1930,Bank,0,46707.0,Payment Sund Media AB,BNK-005294
JE-010445,2024-07-01,VG-SE10,6550,Consulting & services,42881.0,0,AP Sund Media AB,INV-005223
JE-010446,2024-07-01,VG-SE10,1930,Bank,0,42881.0,Payment Sund Media AB,BNK-005295
JE-010447,2024-10-01,VG-SE10,6550,Consulting & services,45660.0,0,AP Sund Media AB,INV-005224
JE-010448,2024-10-01,VG-SE10,1930,Bank,0,45660.0,Payment Sund Media AB,BNK-005296
JE-010449,2025-01-01,VG-SE10,6550,Consulting & services,48836.0,0,AP Sund Media AB,INV-005225
JE-010450,2025-01-01,VG-SE10,1930,Bank,0,48836.0,Payment Sund Media AB,BNK-005297
JE-010451,2025-04-01,VG-SE10,6550,Consulting & services,45277.0,0,AP Sund Media AB,INV-005226
JE-010452,2025-04-01,VG-SE10,1930,Bank,0,45277.0,Payment Sund Media AB,BNK-005298
JE-010453,2025-07-01,VG-SE10,6550,Consulting & services,42778.0,0,AP Sund Media AB,INV-005227
JE-010454,2025-07-01,VG-SE10,1930,Bank,0,42778.0,Payment Sund Media AB,BNK-005299
JE-010455,2025-10-01,VG-SE10,6550,Consulting & services,46257.0,0,AP Sund Media AB,INV-005228
