delivery_id,sent_date,channel,provider,recipient_language,recipient_ward,message_type,status,bounce_reason,retry_count
SMS-0500269,2026-09-07,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500790,2026-09-07,sms,twilio,ur,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501214,2026-09-07,sms,twilio,en,Milton-Parc,translated_summary,delivered,,0
SMS-0501296,2026-09-07,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0501899,2026-09-08,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502672,2026-09-08,email,sendgrid,fr,Mile End,translated_summary,delivered,,0
SMS-0500132,2026-09-08,sms,twilio,fr,Jeanne-Mance,survey_link,delivered,,0
SMS-0500176,2026-09-08,sms,twilio,en,Jeanne-Mance,translated_summary,delivered,,0
SMS-0500196,2026-09-08,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500245,2026-09-08,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500972,2026-09-08,sms,twilio,vi,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501487,2026-09-08,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
EML-0501823,2026-09-09,email,mailgun,fr,Milton-Parc,meeting_invite,delivered,,0
EML-0502002,2026-09-09,email,mailgun,es,Jeanne-Mance,consultation_reminder,delivered,,0
EML-0502013,2026-09-09,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502038,2026-09-09,email,mailgun,fr,Milton-Parc,follow_up,delivered,,0
EML-0502183,2026-09-09,email,mailgun,en,Mile End,meeting_invite,delivered,,0
EML-0502298,2026-09-09,email,mailgun,fr,Mile End,follow_up,delivered,,0
EML-0502388,2026-09-09,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500581,2026-09-09,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501028,2026-09-09,sms,twilio,fr,Mile End,survey_link,delivered,,0
EML-0502279,2026-09-10,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500030,2026-09-10,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500874,2026-09-10,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501001,2026-09-10,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501272,2026-09-10,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501309,2026-09-10,sms,twilio,fr,Mile End,translated_summary,delivered,,0
EML-0502479,2026-09-11,email,sendgrid,ur,Mile End,consultation_reminder,delivered,,0
EML-0502550,2026-09-11,email,sendgrid,ar,Milton-Parc,survey_link,delivered,,0
SMS-0500012,2026-09-11,sms,twilio,ar,Mile End,meeting_invite,delivered,,0
SMS-0500470,2026-09-11,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0500585,2026-09-11,sms,twilio,ar,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501380,2026-09-11,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501493,2026-09-11,sms,twilio,ar,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501931,2026-09-12,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501971,2026-09-12,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502009,2026-09-12,email,mailgun,fr,Plateau-Mont-Royal,follow_up,bounced,mailbox_full,0
EML-0502129,2026-09-12,email,mailgun,en,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502216,2026-09-12,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502620,2026-09-12,email,sendgrid,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502634,2026-09-12,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,bounced,spam_block,0
SMS-0500638,2026-09-12,sms,twilio,ar,Mile End,follow_up,delivered,,0
SMS-0500859,2026-09-12,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500973,2026-09-12,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500991,2026-09-12,sms,twilio,es,Mile End,survey_link,delivered,,0
SMS-0501060,2026-09-12,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501083,2026-09-12,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501174,2026-09-12,sms,twilio,en,Mile End,follow_up,delivered,,0
SMS-0501243,2026-09-12,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501451,2026-09-12,sms,twilio,en,Milton-Parc,consultation_reminder,delivered,,0
EML-0501826,2026-09-13,email,mailgun,fr,Milton-Parc,survey_link,delivered,,0
EML-0501858,2026-09-13,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501887,2026-09-13,email,mailgun,bn,Mile End,consultation_reminder,delivered,,0
EML-0502037,2026-09-13,email,mailgun,ur,Jeanne-Mance,translated_summary,delivered,,0
EML-0502061,2026-09-13,email,mailgun,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0500209,2026-09-13,sms,twilio,ur,Mile End,survey_link,delivered,,0
SMS-0500262,2026-09-13,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0500300,2026-09-13,sms,twilio,en,Mile End,translated_summary,delivered,,0
SMS-0500552,2026-09-13,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500880,2026-09-13,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500885,2026-09-13,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0501004,2026-09-13,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501014,2026-09-13,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501253,2026-09-13,sms,twilio,fr,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0501260,2026-09-13,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501379,2026-09-13,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501433,2026-09-13,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501505,2026-09-13,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0501817,2026-09-14,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500074,2026-09-14,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0500226,2026-09-14,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500414,2026-09-14,sms,twilio,en,Milton-Parc,translated_summary,delivered,,0
SMS-0500504,2026-09-14,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500639,2026-09-14,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500861,2026-09-14,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501244,2026-09-14,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0501338,2026-09-14,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
EML-0501809,2026-09-15,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502051,2026-09-15,email,mailgun,ar,Milton-Parc,consultation_reminder,delivered,,0
EML-0502232,2026-09-15,email,mailgun,en,Milton-Parc,follow_up,delivered,,0
EML-0502246,2026-09-15,email,mailgun,ur,Mile End,survey_link,delivered,,0
EML-0502328,2026-09-15,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502717,2026-09-15,email,sendgrid,fr,Mile End,follow_up,delivered,,0
SMS-0500165,2026-09-15,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500403,2026-09-15,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500570,2026-09-15,sms,twilio,vi,Mile End,survey_link,delivered,,0
SMS-0500620,2026-09-15,sms,twilio,en,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0501208,2026-09-15,sms,twilio,ar,Mile End,consultation_reminder,delivered,,0
EML-0501920,2026-09-16,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501975,2026-09-16,email,mailgun,fr,Milton-Parc,survey_link,delivered,,0
EML-0501994,2026-09-16,email,mailgun,bn,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502224,2026-09-16,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502406,2026-09-16,email,sendgrid,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502476,2026-09-16,email,sendgrid,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502522,2026-09-16,email,sendgrid,fr,Mile End,survey_link,delivered,,0
EML-0502731,2026-09-16,email,sendgrid,fr,Mile End,follow_up,delivered,,0
SMS-0500302,2026-09-16,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500348,2026-09-16,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500353,2026-09-16,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500633,2026-09-16,sms,twilio,bn,Jeanne-Mance,survey_link,delivered,,0
SMS-0500858,2026-09-16,sms,twilio,es,Mile End,follow_up,delivered,,0
SMS-0500883,2026-09-16,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501022,2026-09-16,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0501182,2026-09-16,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0501456,2026-09-16,sms,twilio,fr,Mile End,translated_summary,delivered,,0
EML-0501937,2026-09-17,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502449,2026-09-17,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502473,2026-09-17,email,sendgrid,ar,Jeanne-Mance,survey_link,delivered,,0
EML-0502544,2026-09-17,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500546,2026-09-17,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500740,2026-09-17,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0501257,2026-09-17,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501502,2026-09-17,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502095,2026-09-18,email,mailgun,fr,Jeanne-Mance,follow_up,delivered,,0
EML-0502159,2026-09-18,email,mailgun,bn,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502235,2026-09-18,email,mailgun,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500191,2026-09-18,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500565,2026-09-18,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500669,2026-09-18,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500688,2026-09-18,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500737,2026-09-18,sms,twilio,bn,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500804,2026-09-18,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501007,2026-09-18,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501306,2026-09-18,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501909,2026-09-19,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502182,2026-09-19,email,mailgun,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502687,2026-09-19,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500185,2026-09-19,sms,twilio,en,Jeanne-Mance,survey_link,delivered,,0
SMS-0500323,2026-09-19,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500427,2026-09-19,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500701,2026-09-19,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500771,2026-09-19,sms,twilio,es,Milton-Parc,translated_summary,delivered,,0
SMS-0500786,2026-09-19,sms,twilio,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500920,2026-09-19,sms,twilio,en,Mile End,follow_up,delivered,,0
SMS-0501015,2026-09-19,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502023,2026-09-20,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502158,2026-09-20,email,mailgun,fr,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,0
EML-0502204,2026-09-20,email,mailgun,fr,Jeanne-Mance,survey_link,delivered,,0
SMS-0500051,2026-09-20,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500307,2026-09-20,sms,twilio,en,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500505,2026-09-20,sms,twilio,en,Jeanne-Mance,survey_link,delivered,,0
SMS-0500556,2026-09-20,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500563,2026-09-20,sms,twilio,bn,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500583,2026-09-20,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500661,2026-09-20,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500662,2026-09-20,sms,twilio,ur,Mile End,meeting_invite,delivered,,0
SMS-0501281,2026-09-20,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0501413,2026-09-20,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502150,2026-09-21,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502310,2026-09-21,email,mailgun,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500107,2026-09-21,sms,twilio,vi,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500171,2026-09-21,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500318,2026-09-21,sms,twilio,vi,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500469,2026-09-21,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500506,2026-09-21,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500608,2026-09-21,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500865,2026-09-21,sms,twilio,fr,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0501055,2026-09-21,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501130,2026-09-21,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501240,2026-09-21,sms,twilio,en,Mile End,consultation_reminder,failed,carrier_unreachable,3
SMS-0500040,2026-09-22,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501093,2026-09-22,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501193,2026-09-22,sms,twilio,fr,Jeanne-Mance,survey_link,delivered,,0
SMS-0501238,2026-09-22,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501412,2026-09-22,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501965,2026-09-23,email,mailgun,fr,Mile End,translated_summary,delivered,,0
EML-0502071,2026-09-23,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502248,2026-09-23,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502368,2026-09-23,email,mailgun,en,Mile End,meeting_invite,queued,,1
EML-0502713,2026-09-23,email,sendgrid,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0500254,2026-09-23,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500345,2026-09-23,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500456,2026-09-23,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500508,2026-09-23,sms,twilio,vi,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500702,2026-09-23,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500956,2026-09-23,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501002,2026-09-23,sms,twilio,en,Mile End,follow_up,undelivered,unknown_number,0
SMS-0501088,2026-09-23,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501115,2026-09-23,sms,twilio,es,Jeanne-Mance,translated_summary,delivered,,0
SMS-0501322,2026-09-23,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0501432,2026-09-23,sms,twilio,fr,Jeanne-Mance,translated_summary,delivered,,0
EML-0502050,2026-09-24,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502492,2026-09-24,email,sendgrid,ar,Mile End,translated_summary,delivered,,0
EML-0502690,2026-09-24,email,sendgrid,fr,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500133,2026-09-24,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,undelivered,carrier_reject,1
SMS-0500424,2026-09-24,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500451,2026-09-24,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0500522,2026-09-24,sms,twilio,en,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500596,2026-09-24,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500995,2026-09-24,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501099,2026-09-24,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502114,2026-09-25,email,mailgun,ar,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502270,2026-09-25,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502603,2026-09-25,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502628,2026-09-25,email,sendgrid,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502678,2026-09-25,email,sendgrid,fr,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500195,2026-09-25,sms,twilio,ar,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500285,2026-09-25,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501312,2026-09-25,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0501885,2026-09-26,email,mailgun,vi,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501936,2026-09-26,email,mailgun,vi,Jeanne-Mance,follow_up,delivered,,0
EML-0501955,2026-09-26,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502004,2026-09-26,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502427,2026-09-26,email,sendgrid,en,Mile End,survey_link,delivered,,0
EML-0502682,2026-09-26,email,sendgrid,en,Milton-Parc,follow_up,delivered,,0
EML-0502720,2026-09-26,email,sendgrid,ar,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500096,2026-09-26,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500117,2026-09-26,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500270,2026-09-26,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0500742,2026-09-26,sms,twilio,fr,Jeanne-Mance,survey_link,delivered,,0
SMS-0500765,2026-09-26,sms,twilio,ar,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500846,2026-09-26,sms,twilio,en,Milton-Parc,survey_link,delivered,,0
SMS-0500906,2026-09-26,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501003,2026-09-26,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0501057,2026-09-26,sms,twilio,ar,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501832,2026-09-27,email,mailgun,en,Jeanne-Mance,follow_up,delivered,,0
EML-0501873,2026-09-27,email,mailgun,fr,Jeanne-Mance,translated_summary,delivered,,0
EML-0501989,2026-09-27,email,mailgun,fr,Milton-Parc,follow_up,delivered,,0
EML-0502105,2026-09-27,email,mailgun,fr,Jeanne-Mance,follow_up,delivered,,0
EML-0502202,2026-09-27,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502219,2026-09-27,email,mailgun,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502448,2026-09-27,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500441,2026-09-27,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500476,2026-09-27,sms,twilio,fr,Jeanne-Mance,translated_summary,delivered,,0
SMS-0500484,2026-09-27,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500681,2026-09-27,sms,twilio,ar,Mile End,translated_summary,delivered,,0
SMS-0500986,2026-09-27,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501908,2026-09-28,email,mailgun,fr,Mile End,survey_link,delivered,,0
EML-0501922,2026-09-28,email,mailgun,ar,Jeanne-Mance,follow_up,delivered,,0
EML-0502107,2026-09-28,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502124,2026-09-28,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502134,2026-09-28,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502383,2026-09-28,email,sendgrid,fr,Milton-Parc,meeting_invite,delivered,,0
EML-0502573,2026-09-28,email,sendgrid,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502659,2026-09-28,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500069,2026-09-28,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0500072,2026-09-28,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500151,2026-09-28,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500202,2026-09-28,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500312,2026-09-28,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500714,2026-09-28,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500853,2026-09-28,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
